Date,EUR,GBP,JPY
05aug2010,.7583,.6286000000000001,85.8262
06aug2010,.7592,.63,86.03319999999999
07aug2010,.7558,.6282,85.6802
08aug2010,.7533,.6275,85.571
09aug2010,.7533,.6274,85.55670000000001
10aug2010,.7545,.6273,85.7024
11aug2010,.7608,.6335,85.8092
12aug2010,.7704,.6364,85.20569999999999
13aug2010,.7782,.6405,85.6301
14aug2010,.7806,.6408,86.0341
15aug2010,.7844,.6416,86.233
16aug2010,.7843,.6415,86.2298
17aug2010,.7802,.6399,85.55200000000001
18aug2010,.7769,.6402,85.4293
19aug2010,.7773,.6411,85.3875
20aug2010,.7796,.641,85.4854
21aug2010,.7853,.6439,85.5243
22aug2010,.7871,.644,85.663
23aug2010,.7871,.644,85.6602
24aug2010,.788,.6433,85.2912
25aug2010,.7908,.6484,84.3703
26aug2010,.7904,.648,84.51900000000001
27aug2010,.7869,.6435,84.6135
28aug2010,.7858000000000001,.6449,84.93980000000001
29aug2010,.7838000000000001,.6442,85.283
30aug2010,.7838000000000001,.6442,85.2937
31aug2010,.7874,.6447000000000001,84.8458
01sep2010,.7886,.6498,84.25190000000001
02sep2010,.7826,.6485,84.3049
03sep2010,.7805,.6495,84.22280000000001
04sep2010,.7781,.6482,84.4483
05sep2010,.7758000000000001,.6474,84.351
06sep2010,.7758000000000001,.6474,84.3386
07sep2010,.7761,.649,84.2362
08sep2010,.7845,.6515,83.8509
09sep2010,.7865,.6472,83.782
10sep2010,.7869,.6482,83.76649999999999
11sep2010,.7868000000000001,.6494,84.0938
12sep2010,.7889000000000001,.6513,84.2045
13sep2010,.7887,.6512,84.2137
14sep2010,.7792,.6482,83.90600000000001
15sep2010,.774,.6468,83.22969999999999
16sep2010,.7698,.6429,85.4083
17sep2010,.7659,.6406,85.63509999999999
18sep2010,.7643,.639,85.7859
19sep2010,.7665,.6399,85.916
20sep2010,.7665,.6399,85.9031
21sep2010,.7648,.6412,85.7156
22sep2010,.7612,.6429,85.3858
23sep2010,.7486,.6386,84.6431
24sep2010,.7491,.6378,84.459
25sep2010,.7452,.635,84.4986
26sep2010,.7414,.6321,84.26300000000001
27sep2010,.7415000000000001,.6321,84.2704
28sep2010,.7425000000000001,.6316000000000001,84.23820000000001
29sep2010,.7409,.6325,84.0506
30sep2010,.7348,.6327,83.67359999999999
01oct2010,.7341,.633,83.4264
02oct2010,.7286,.6327,83.33929999999999
03oct2010,.7254,.6323,83.274
04oct2010,.7252999999999999,.6324,83.27719999999999
05oct2010,.7296,.6322,83.3678
06oct2010,.7256,.6301,83.3826
07oct2010,.7206,.6293,83.0166
08oct2010,.7173000000000001,.6286000000000001,82.4888
09oct2010,.7185,.6289,82.1827
10oct2010,.7177,.6267,81.982
11oct2010,.7175,.6268,81.99290000000001
12oct2010,.7182,.6282,82.0373
13oct2010,.7221,.6317,81.8984
14oct2010,.7162,.6307,81.842
15oct2010,.7106,.6248,81.3209
16oct2010,.7122000000000001,.624,81.31310000000001
17oct2010,.7157,.6254999999999999,81.499
18oct2010,.7156,.6256,81.4876
19oct2010,.7182,.6289,81.2319
20oct2010,.7222,.6341,81.5475
21oct2010,.7209,.6339,81.21550000000001
22oct2010,.7159,.6348,81.16719999999999
23oct2010,.718,.6372,81.29300000000001
24oct2010,.7168,.6379,81.42
25oct2010,.7167,.6379,81.40600000000001
26oct2010,.7136,.6353,80.7059
27oct2010,.7191,.6319,81.1905
28oct2010,.725,.633,81.71429999999999
29oct2010,.7208,.6299,81.22499999999999
30oct2010,.7198,.6267,80.7029
31oct2010,.7173000000000001,.6237,80.43300000000001
01nov2010,.7172,.6236,80.4233
02nov2010,.7171,.6231,80.5318
03nov2010,.7161,.6237,80.6707
04nov2010,.7124,.6224,80.89100000000001
05nov2010,.7052000000000001,.6181,80.8721
06nov2010,.707,.6161,80.9667
07nov2010,.7129,.6181,81.32599999999999
08nov2010,.7129,.6181,81.32599999999999
09nov2010,.7165,.6195000000000001,81.1999
10nov2010,.7203000000000001,.6207,81.0009
11nov2010,.7265,.6238,82.00920000000001
12nov2010,.7279,.6199,82.2942
13nov2010,.7318,.6211,82.3129
14nov2010,.7307,.6207,82.5741
15nov2010,.7307,.6207,82.5728
16nov2010,.7324000000000001,.6213,82.79819999999999
17nov2010,.7366,.625,83.1921
18nov2010,.7404,.6292,83.34869999999999
19nov2010,.7354000000000001,.6267,83.33190000000001
20nov2010,.732,.6243,83.43770000000001
21nov2010,.7316,.626,83.5979
22nov2010,.7314000000000001,.626,83.58150000000001
23nov2010,.73,.6253,83.4465
24nov2010,.7393,.6288,83.2996
25nov2010,.7479,.6332,83.2888
26nov2010,.7498,.6344,83.5532
27nov2010,.753,.6373,83.8699
28nov2010,.7555,.6417000000000001,84.08490000000001
29nov2010,.7551,.6416,84.0748
30nov2010,.7581,.6417000000000001,84.1557
01dec2010,.7655,.6431,83.9337
02dec2010,.766,.6416,83.83620000000001
03dec2010,.7603,.641,84.0643
04dec2010,.7537,.6391,83.4225
05dec2010,.7456,.6341,82.58150000000001
06dec2010,.7456,.6341,82.5894
07dec2010,.7503,.6362,82.7945
08dec2010,.7501,.6345,82.7783
09dec2010,.7555,.6347,83.87690000000001
10dec2010,.7545,.6334,83.8849
11dec2010,.7553,.6332,83.7649
12dec2010,.7563,.633,84.00060000000001
13dec2010,.7563,.633,84.00100000000001
14dec2010,.7541,.6331,83.90900000000001
15dec2010,.7458,.6314,83.3937
16dec2010,.7504999999999999,.6373,83.9226
17dec2010,.7562,.6419,84.20690000000001
18dec2010,.7547,.6417000000000001,83.97369999999999
19dec2010,.7585,.6439,84.0296
20dec2010,.7586000000000001,.644,84.02719999999999
21dec2010,.7606000000000001,.6443,83.8533
22dec2010,.7608,.6449,83.71299999999999
23dec2010,.7624,.6476,83.6627
24dec2010,.7631,.6491,83.1734
25dec2010,.7622,.6477000000000001,82.9747
26dec2010,.7624,.648,82.9439
27dec2010,.7624,.648,82.9345
28dec2010,.7613,.6486,82.8643
29dec2010,.7579,.648,82.39
30dec2010,.761,.649,82.1384
31dec2010,.7546000000000001,.6465,81.55329999999999
01jan2011,.7497,.6452,81.3813
02jan2011,.7476,.6408,81.2308
03jan2011,.7478,.6409,81.24800000000001
04jan2011,.7504999999999999,.6446,81.4087
05jan2011,.749,.6434,82.0112
06jan2011,.7555,.6431,82.4336
07jan2011,.763,.6452,83.1968
08jan2011,.7705,.646,83.31699999999999
09jan2011,.775,.6434,83.2154
10jan2011,.7751,.6435,83.2246
11jan2011,.7744,.6435,83.0324
12jan2011,.7723,.6422,83.0775
13jan2011,.7681,.6388,83.1953
14jan2011,.7579,.6336000000000001,82.95480000000001
15jan2011,.7487,.631,82.7706
16jan2011,.7473,.6304,82.9229
17jan2011,.7473,.6303,82.9121
18jan2011,.7509,.6299,82.7962
19jan2011,.7492,.6268,82.5984
20jan2011,.7432,.6253,82.2368
21jan2011,.7429,.6273,82.4012
22jan2011,.7394,.6275,82.83199999999999
23jan2011,.7346,.6252,82.6204
24jan2011,.7347,.6253,82.62820000000001
25jan2011,.7349,.6261,82.6931
26jan2011,.7331,.6293,82.4204
27jan2011,.7307,.6314,82.2045
28jan2011,.7295,.628,82.56950000000001
29jan2011,.7305,.6295,82.5325
30jan2011,.735,.6309,82.17959999999999
31jan2011,.7351,.631,82.1574
01feb2011,.733,.6288,82.09350000000001
02feb2011,.7275,.6218,81.75960000000001
03feb2011,.7236,.6185000000000001,81.5127
04feb2011,.7274000000000001,.6178,81.6448
05feb2011,.7345,.6205000000000001,81.7658
06feb2011,.7366,.6209,82.2402
07feb2011,.7367,.621,82.2447
08feb2011,.7365,.6204,82.30240000000001
09feb2011,.734,.6208,82.2003
10feb2011,.7321,.6221,82.4285
11feb2011,.732,.6218,82.76990000000001
12feb2011,.7377,.6236,83.4513
13feb2011,.7382,.625,83.48439999999999
14feb2011,.7384,.625,83.48009999999999
15feb2011,.7408,.624,83.3215
16feb2011,.7404,.6218,83.5548
17feb2011,.7394,.6208,83.7392
18feb2011,.7365,.6203,83.5133
19feb2011,.7344000000000001,.6173,83.3098
20feb2011,.7306,.6155000000000001,83.2261
21feb2011,.7304000000000001,.6154,83.2154
22feb2011,.731,.6162,83.1437
23feb2011,.7336,.6186,83.06699999999999
24feb2011,.7292,.6174,82.6786
25feb2011,.7261,.6178,82.0108
26feb2011,.7251,.6206,81.87390000000001
27feb2011,.7274000000000001,.6206,81.727
28feb2011,.7274000000000001,.6207,81.7333
01mar2011,.7255,.6185000000000001,81.76990000000001
02mar2011,.7239,.6144,82.0149
03mar2011,.7244,.6144,81.8801
04mar2011,.7201,.6136,82.00400000000001
05mar2011,.716,.6147,82.42919999999999
06mar2011,.7151,.6148,82.3018
07mar2011,.7152,.6149,82.3622
08mar2011,.7149,.6152,82.21040000000001
09mar2011,.7175,.6181,82.46599999999999
10mar2011,.7195,.6181,82.7774
11mar2011,.722,.6195000000000001,82.8858
12mar2011,.7236,.6233,82.5124
13mar2011,.7195,.622,81.9037
14mar2011,.7191,.622,81.9059
15mar2011,.7167,.6211,81.8723
16mar2011,.717,.6214,81.3459
17mar2011,.7168,.6226,80.6439
18mar2011,.7159,.6221,78.91419999999999
19mar2011,.7096,.6189,81.0538
20mar2011,.7054,.6161,80.64100000000001
21mar2011,.7053,.6161,80.66410000000001
22mar2011,.7052000000000001,.6154,81.02630000000001
23mar2011,.7033,.6119,81.0144
24mar2011,.7063,.6131,80.91540000000001
25mar2011,.7081,.6175000000000001,80.9461
26mar2011,.707,.6216,81.1456
27mar2011,.7101,.6236,81.414
28mar2011,.7104,.6237,81.4199
29mar2011,.711,.625,81.67789999999999
30mar2011,.7097,.6252,81.9924
31mar2011,.7093,.6238,82.8699
01apr2011,.7057,.6218,82.8939
02apr2011,.7058,.6229,83.8025
03apr2011,.7026,.6209,84.1084
04apr2011,.7026,.6209,84.125
05apr2011,.7031,.6198,84.0835
06apr2011,.7042000000000001,.6175000000000001,84.4238
07apr2011,.7000999999999999,.613,85.2514
08apr2011,.6993,.613,85.18550000000001
09apr2011,.6949,.6113,85.093
10apr2011,.6911000000000001,.6106,84.84310000000001
11apr2011,.6914,.6109,84.9031
12apr2011,.692,.6111,84.7389
13apr2011,.6923,.6139,84.08499999999999
14apr2011,.6907,.6148,83.9263
15apr2011,.6918,.6128,83.4558
16apr2011,.6917,.6121,83.3237
17apr2011,.6932,.6127,83.181
18apr2011,.6933,.6127,83.18380000000001
19apr2011,.6983,.6144,82.8232
20apr2011,.7008,.6143,82.5086
21apr2011,.6922,.6111,82.6901
22apr2011,.6862,.6063,82.0656
23apr2011,.6870000000000001,.6056,81.9106
24apr2011,.6870000000000001,.6059,81.943
25apr2011,.6870000000000001,.6059,81.9391
26apr2011,.6861,.6058,82.0386
27apr2011,.6854,.6069,81.7285
28apr2011,.6810000000000001,.605,81.9559
29apr2011,.6747,.6,81.7431
30apr2011,.6739000000000001,.6001,81.4195
01may2011,.6756,.5987,81.24500000000001
02may2011,.6756,.5987,81.2432
03may2011,.6744,.5994,81.3351
04may2011,.6751,.6041,81.0013
05may2011,.6738,.6061,80.87779999999999
06may2011,.6776,.6071,80.27849999999999
07may2011,.6894,.6098,80.4502
08may2011,.6989,.6112,80.679
09may2011,.6986,.6112,80.6764
10may2011,.6961000000000001,.611,80.6191
11may2011,.6968,.6109,80.56359999999999
12may2011,.6972,.61,80.9323
13may2011,.7038,.6129,80.9945
14may2011,.7035,.6156,80.77679999999999
15may2011,.7085,.6176,80.843
16may2011,.7087,.6176,80.84950000000001
17may2011,.7076,.6175000000000001,80.85550000000001
18may2011,.7056,.6165000000000001,81.3128
19may2011,.7017,.6171,81.31270000000001
20may2011,.7007,.6182,81.74209999999999
21may2011,.7011,.616,81.6746
22may2011,.7066,.6163,81.749
23may2011,.7068,.6163,81.7559
24may2011,.7115,.6189,81.8117
25may2011,.7104,.6196,81.9264
26may2011,.7108,.617,82.0044
27may2011,.7072000000000001,.6126,81.6987
28may2011,.7028,.6085,81.04380000000001
29may2011,.6987,.6059,80.846
30may2011,.6986,.6059,80.8442
31may2011,.7002,.6071,80.8634
01jun2011,.6956,.6064000000000001,81.3091
02jun2011,.694,.6088,81.1835
03jun2011,.6941000000000001,.6118,80.9357
04jun2011,.6885,.6113,80.5963
05jun2011,.6835,.609,80.33199999999999
06jun2011,.6836,.609,80.3291
07jun2011,.6840000000000001,.6096,80.2131
08jun2011,.6832,.6098,80.1917
09jun2011,.6831,.6098,79.93989999999999
10jun2011,.6860000000000001,.6098,80.106
11jun2011,.6919,.6136,80.2039
12jun2011,.6973,.6165000000000001,80.372
13jun2011,.6973,.6165000000000001,80.3698
14jun2011,.6963,.6144,80.3612
15jun2011,.6925,.6101,80.3353
16jun2011,.6979,.6137,80.66030000000001
17jun2011,.7066,.6191,80.79689999999999
18jun2011,.7027,.6191,80.3952
19jun2011,.6992,.6177,80.104
20jun2011,.6993,.6178,80.1099
21jun2011,.7009,.6186,80.2124
22jun2011,.6964,.6167,80.18040000000001
23jun2011,.6951000000000001,.6186,80.223
24jun2011,.7016,.6246,80.5296
25jun2011,.7028,.625,80.4158
26jun2011,.7051,.6268,80.506
27jun2011,.705,.6268,80.4974
28jun2011,.7046,.6267,80.76349999999999
29jun2011,.6988,.6258,80.8822
30jun2011,.6949,.6243,80.99
01jul2011,.6903,.6228,80.5368
02jul2011,.6896,.6233,80.7632
03jul2011,.6887,.6223,80.88
04jul2011,.6887,.6224,80.8815
05jul2011,.6881,.6217,80.768
06jul2011,.6906,.6222,81.03400000000001
07jul2011,.6956,.624,80.9474
08jul2011,.6982,.6256,81.06100000000001
09jul2011,.699,.6254999999999999,81.0766
10jul2011,.7016,.623,80.679
11jul2011,.7018,.6231,80.6764
12jul2011,.7081,.6263,80.5805
13jul2011,.7154,.6297,79.839
14jul2011,.7113,.6256,79.2548
15jul2011,.7043,.6197,78.95650000000001
16jul2011,.7068,.6198,79.1301
17jul2011,.7065,.6199,79.18000000000001
18jul2011,.7066,.62,79.1793
19jul2011,.7107,.622,79.07040000000001
20jul2011,.7071,.6211,79.0419
21jul2011,.705,.62,78.97110000000001
22jul2011,.7002,.617,78.7126
23jul2011,.6951000000000001,.6134,78.5187
24jul2011,.6966,.6137,78.58799999999999
25jul2011,.6965,.6136,78.55750000000001
26jul2011,.6958,.6137,78.3151
27jul2011,.6914,.6114000000000001,78.0994
28jul2011,.6916,.6102,77.8776
29jul2011,.6977,.6123,77.8296
30jul2011,.698,.6112,77.46250000000001
31jul2011,.6949,.609,76.806
01aug2011,.6949,.609,76.8659
02aug2011,.6969,.6104000000000001,77.2872
03aug2011,.703,.6138,77.30329999999999
04aug2011,.7015,.612,77.1178
05aug2011,.7021,.6115,78.87479999999999
06aug2011,.7064,.6136,78.65130000000001
07aug2011,.7004,.6106,78.4982
08aug2011,.6996,.6104000000000001,78.4036
09aug2011,.7004,.61,77.88160000000001
10aug2011,.7027,.6134,77.2667
11aug2011,.699,.6159,76.7727
12aug2011,.704,.6183,76.7222
13aug2011,.703,.6155000000000001,76.7851
14aug2011,.7021,.6145000000000001,76.749
15aug2011,.702,.6145000000000001,76.7603
16aug2011,.6971000000000001,.6126,76.8317
17aug2011,.6941000000000001,.6102,76.8099
18aug2011,.6935,.607,76.61490000000001
19aug2011,.6956,.6058,76.59520000000001
20aug2011,.6971000000000001,.6058,76.50449999999999
21aug2011,.6949,.6076,76.59999999999999
22aug2011,.6949,.6076,76.6172
23aug2011,.6952,.6068,76.7731
24aug2011,.6939,.6062,76.70099999999999
25aug2011,.6932,.6076,76.70820000000001
26aug2011,.6941000000000001,.6118,77.17019999999999
27aug2011,.6932,.6133,77.0197
28aug2011,.6899,.6111,76.74800000000001
29aug2011,.6899,.6112,76.75239999999999
30aug2011,.6894,.6104000000000001,76.76860000000001
31aug2011,.6912,.6117,76.7893
01sep2011,.6933,.6138,76.61020000000001
02sep2011,.6985,.6168,76.9006
03sep2011,.7023,.6174,76.8269
04sep2011,.7042000000000001,.6169,76.851
05sep2011,.7044,.617,76.8557
06sep2011,.7077,.6196,76.85290000000001
07sep2011,.7107,.623,77.1557
08sep2011,.7117,.6261,77.3394
09sep2011,.7132,.6259,77.3707
10sep2011,.7238,.6274,77.5564
11sep2011,.7328,.6298,77.637
12sep2011,.7332,.6299,77.6189
13sep2011,.7352,.6315,77.24590000000001
14sep2011,.7317,.6319,77.0016
15sep2011,.7306,.6341,76.83029999999999
16sep2011,.7251,.6334,76.7013
17sep2011,.7234,.6331,76.7972
18sep2011,.7249,.6335,76.846
19sep2011,.7254,.6336000000000001,76.86069999999999
20sep2011,.7319,.6369,76.76000000000001
21sep2011,.7321,.6371,76.5372
22sep2011,.7305,.6382,76.39660000000001
23sep2011,.7402,.6482,76.4984
24sep2011,.7407,.6484,76.3338
25sep2011,.7411,.6473,76.619
26sep2011,.7409,.6472,76.6147
27sep2011,.7428,.6455,76.4327
28sep2011,.7376,.6411,76.48180000000001
29sep2011,.7356,.6398,76.5416
30sep2011,.7355,.64,76.6288
01oct2011,.7404,.6411,76.8271
02oct2011,.7473,.6419,77.10299999999999
03oct2011,.7476,.642,77.1114
04oct2011,.7511,.6445,76.89830000000001
05oct2011,.7566000000000001,.6487000000000001,76.7333
06oct2011,.7509,.6474,76.7565
07oct2011,.7486,.6485,76.7184
08oct2011,.7445000000000001,.6448,76.7193
09oct2011,.7478,.643,76.83799999999999
10oct2011,.7479,.643,76.8331
11oct2011,.7386,.64,76.71250000000001
12oct2011,.7337,.64,76.68129999999999
13oct2011,.7291,.6383,76.9127
14oct2011,.7265,.6357,76.9953
15oct2011,.7244,.6339,77.0476
16oct2011,.7206,.6323,77.256
17oct2011,.7207,.6323,77.24079999999999
18oct2011,.7236,.6334,77.10639999999999
19oct2011,.7282,.6354,76.8032
20oct2011,.7252999999999999,.6344,76.7726
21oct2011,.7275,.6348,76.8314
22oct2011,.7243000000000001,.6309,76.5615
23oct2011,.7199,.6271,76.294
24oct2011,.7203000000000001,.6272,76.297
25oct2011,.7203000000000001,.6267,76.1909
26oct2011,.7187,.6253,76.07769999999999
27oct2011,.7191,.6254999999999999,76.0217
28oct2011,.7123,.624,75.9611
29oct2011,.7058,.6211,75.8391
30oct2011,.707,.6202,75.866
31oct2011,.7071,.6203,75.839
01nov2011,.7136,.6228,77.90989999999999
02nov2011,.7269,.6249,78.23990000000001
03nov2011,.7277,.626,78.13679999999999
04nov2011,.7277,.6267,78.0402
05nov2011,.7247,.6243,78.0979
06nov2011,.7255,.6239,78.288
07nov2011,.7256,.624,78.2812
08nov2011,.7266,.624,78.10850000000001
09nov2011,.7259,.6224,77.95869999999999
10nov2011,.7289,.624,77.68859999999999
11nov2011,.7371,.628,77.7034
12nov2011,.7322,.6265,77.4252
13nov2011,.7275,.6226,77.1867
14nov2011,.7272,.6226,77.1913
15nov2011,.7296,.6254,77.0864
16nov2011,.7365,.6301,77.05029999999999
17nov2011,.741,.6337,77.01600000000001
18nov2011,.7421,.6352,77.0084
19nov2011,.7404,.6334,76.8693
20nov2011,.7396,.6329,76.95610000000001
21nov2011,.7397,.6329,76.94159999999999
22nov2011,.7409,.6367,76.8753
23nov2011,.7403,.6393,77.0022
24nov2011,.7446,.6417000000000001,77.1417
25nov2011,.7486,.6441,77.1386
26nov2011,.7528,.6465,77.4639
27nov2011,.7556000000000001,.6479,77.7752
28nov2011,.7552,.6477000000000001,77.75660000000001
29nov2011,.7504,.6444,77.76519999999999
30nov2011,.7499,.6428,77.95220000000001
01dec2011,.7485000000000001,.6398,77.8308
02dec2011,.7429,.6371,77.6696
03dec2011,.7431,.6384,77.8591
04dec2011,.7469,.6414,78.0416
05dec2011,.7468,.6413,78.0419
06dec2011,.7447,.6396,77.9485
07dec2011,.7471,.6402,77.7637
08dec2011,.746,.6396,77.717
09dec2011,.7473,.6374,77.589
10dec2011,.749,.6394,77.65430000000001
11dec2011,.7473,.6383,77.64700000000001
12dec2011,.7474,.6384,77.65479999999999
13dec2011,.7525,.6404,77.7568
14dec2011,.7597,.642,77.8788
15dec2011,.7684,.6461,78.0119
16dec2011,.7693,.6459,77.97369999999999
17dec2011,.7674,.6442,77.8586
18dec2011,.767,.6435,77.8391
19dec2011,.767,.6435,77.8352
20dec2011,.7682,.6449,77.9127
21dec2011,.7666,.6417000000000001,77.93000000000001
22dec2011,.7639,.6375999999999999,77.87260000000001
23dec2011,.7661,.6379,78.1045
24dec2011,.7658,.6383,78.09820000000001
25dec2011,.767,.6418,78.1383
26dec2011,.767,.6418,78.139
27dec2011,.7657000000000001,.6403,77.9945
28dec2011,.7653,.6393,77.9063
29dec2011,.7672,.6405,77.8193
30dec2011,.7739,.6483,77.7908
31dec2011,.7723,.6471,77.4136
01jan2012,.7718,.6437000000000001,76.95569999999999
02jan2012,.772,.6438,76.9392
03jan2012,.7731,.6452,76.9746
04jan2012,.769,.642,76.7912
05jan2012,.7691,.6398,76.7019
06jan2012,.7769,.6428,76.8807
07jan2012,.7831,.6463,77.1441
08jan2012,.7865,.6484,77.0149
09jan2012,.7868000000000001,.6486,77.0043
10jan2012,.7858000000000001,.6481,76.8984
11jan2012,.7825,.6464,76.8413
12jan2012,.7854,.6486,76.9183
13jan2012,.7842,.6524,76.8513
14jan2012,.7827,.6523,76.80800000000001
15jan2012,.7889000000000001,.653,77.0166
16jan2012,.7892,.6532,77.0157
17jan2012,.7901,.6533,76.8257
18jan2012,.7856,.6513,76.77249999999999
19jan2012,.7817,.6507,76.77379999999999
20jan2012,.7761,.6475,76.87350000000001
21jan2012,.7727000000000001,.6453,77.1157
22jan2012,.7735,.6422,77.0707
23jan2012,.774,.6424,77.0667
24jan2012,.7723,.6429,76.99500000000001
25jan2012,.7687000000000001,.6422,77.3066
26jan2012,.7684,.641,77.9361
27jan2012,.7619,.6379,77.6163
28jan2012,.7617,.6372,77.0598
29jan2012,.7567,.636,76.74800000000001
30jan2012,.7568,.636,76.74809999999999
31jan2012,.7604,.6372,76.6018
01feb2012,.7605,.6351,76.3025
02feb2012,.7624,.6335,76.18810000000001
03feb2012,.7601,.6317,76.14830000000001
04feb2012,.7611,.6325,76.328
05feb2012,.7603,.6325,76.6536
06feb2012,.7608,.6327,76.6512
07feb2012,.764,.6335,76.62439999999999
08feb2012,.7602,.6317,76.73009999999999
09feb2012,.7541,.6298,76.9586
10feb2012,.7534,.6317,77.2527
11feb2012,.7555,.6334,77.65470000000001
12feb2012,.7581,.6349,77.6704
13feb2012,.758,.6349,77.67010000000001
14feb2012,.7556000000000001,.6335,77.6249
15feb2012,.76,.6364,77.9935
16feb2012,.7619,.6369,78.4451
17feb2012,.7669,.6368,78.65089999999999
18feb2012,.7609,.6323,79.15560000000001
19feb2012,.7612,.632,79.60680000000001
20feb2012,.7608,.6319,79.63670000000001
21feb2012,.7561,.6305,79.5531
22feb2012,.7551,.632,79.7201
23feb2012,.7555,.6356000000000001,80.08580000000001
24feb2012,.7528,.6373,80.1848
25feb2012,.7461,.6332,80.45780000000001
26feb2012,.7437,.6302,81.2452
27feb2012,.7436,.6302,81.2377
28feb2012,.7448,.6306000000000001,80.8489
29feb2012,.7446,.631,80.4823
01mar2012,.7443,.6278,80.61530000000001
02mar2012,.7504,.6276000000000001,81.11579999999999
03mar2012,.7541,.6286000000000001,81.4652
04mar2012,.758,.6317,81.86069999999999
05mar2012,.758,.6317,81.8609
06mar2012,.7574,.6315,81.4709
07mar2012,.7593,.6327,81.1664
08mar2012,.7614,.6358,80.8524
09mar2012,.7575,.6339,81.4024
10mar2012,.7572,.6341,81.9365
11mar2012,.7623,.6382,82.52840000000001
12mar2012,.7623,.6382,82.5296
13mar2012,.7624,.6389,82.274
14mar2012,.7616000000000001,.6384,82.53749999999999
15mar2012,.766,.6373,83.37560000000001
16mar2012,.7662,.6382,83.6756
17mar2012,.7629,.6347,83.518
18mar2012,.7593,.6313,83.489
19mar2012,.7593,.6314,83.4793
20mar2012,.7585,.6306000000000001,83.35550000000001
21mar2012,.7562,.6302,83.5534
22mar2012,.7553,.6303,83.71899999999999
23mar2012,.7577,.6314,83.0154
24mar2012,.7558,.6312,82.5997
25mar2012,.7539,.6303,82.399
26mar2012,.7539,.6303,82.4042
27mar2012,.7528,.6293,82.7379
28mar2012,.7493,.6264,82.9686
29mar2012,.7504999999999999,.6282,82.9473
30mar2012,.7518,.6288,82.4957
31mar2012,.7497,.6254999999999999,82.28310000000001
01apr2012,.7498,.6246,82.91500000000001
02apr2012,.7497,.6246,82.9333
03apr2012,.7498,.6244,82.67959999999999
04apr2012,.7507,.625,82.15689999999999
05apr2012,.7591,.6295,82.60120000000001
06apr2012,.7631,.6304,82.2683
07apr2012,.7648,.6307,82.06910000000001
08apr2012,.7639,.6302,81.68899999999999
09apr2012,.7639,.6302,81.6777
10apr2012,.7646,.63,81.4352
11apr2012,.7634,.6299,81.2332
12apr2012,.7631,.6293,80.8366
13apr2012,.7607,.6275,80.9345
14apr2012,.7609,.6282,80.98990000000001
15apr2012,.7649,.6312,80.967
16apr2012,.765,.6312,80.96469999999999
17apr2012,.7662,.631,80.6878
18apr2012,.7617,.6283,80.5998
19apr2012,.7628,.6264,81.2774
20apr2012,.7621,.6235000000000001,81.4923
21apr2012,.7592,.6216,81.6313
22apr2012,.7569,.6204,81.5913
23apr2012,.7574,.6204,81.63809999999999
24apr2012,.7598,.6208,81.25020000000001
25apr2012,.7593,.6199,81.1326
26apr2012,.7574,.6198,81.3557
27apr2012,.756,.618,81.06659999999999
28apr2012,.7566000000000001,.6169,80.74420000000001
29apr2012,.7547,.615,80.364
30apr2012,.7549,.615,80.3789
01may2012,.7556000000000001,.615,80.0938
02may2012,.7551,.6165000000000001,79.93770000000001
03may2012,.7584,.617,80.2302
04may2012,.7607,.6179,80.2697
05may2012,.7615,.6183,80.0938
06may2012,.7646,.6194,79.90600000000001
07may2012,.765,.6194,79.90470000000001
08may2012,.7682,.6191,79.8608
09may2012,.7678,.6188,79.8814
10may2012,.7711,.62,79.732
11may2012,.7723,.6195000000000001,79.773
12may2012,.7734,.6209,79.89490000000001
13may2012,.7744,.6225000000000001,79.992
14may2012,.7744,.6225000000000001,80.01770000000001
15may2012,.7771,.622,79.94280000000001
16may2012,.7806,.6226,79.9859
17may2012,.7859,.627,80.3556
18may2012,.7863,.6301,80.0428
19may2012,.7873,.6333,79.29380000000001
20may2012,.7833,.6323,79.0942
21may2012,.7835,.6322,79.0896
22may2012,.7826,.6324,79.26990000000001
23may2012,.7832,.633,79.6622
24may2012,.7913,.6357,79.57940000000001
25may2012,.7957,.6377,79.4789
26may2012,.7975,.6385,79.64019999999999
27may2012,.7991,.6386,79.735
28may2012,.7983,.6385,79.7307
29may2012,.7957,.6373,79.45950000000001
30may2012,.7984,.6383,79.5128
31may2012,.8038,.642,79.2565
01jun2012,.8077,.6466,78.7092
02jun2012,.8088,.651,78.3039
03jun2012,.8045,.6512,78.065
04jun2012,.8055,.6511,78.07129999999999
05jun2012,.8039,.6506,78.1956
06jun2012,.8018,.6506,78.4524
07jun2012,.7999000000000001,.6475,78.99039999999999
08jun2012,.7953,.6447000000000001,79.4567
09jun2012,.7999000000000001,.6467000000000001,79.4323
10jun2012,.7996,.6466,79.52500000000001
11jun2012,.7978,.6465,79.56140000000001
12jun2012,.7949000000000001,.6438,79.529
13jun2012,.8007,.6445,79.4675
14jun2012,.798,.6429,79.53959999999999
15jun2012,.795,.6443,79.3656
16jun2012,.7919000000000001,.6419,78.9464
17jun2012,.7916,.6365,78.77200000000001
18jun2012,.7912,.6365,78.77460000000001
19jun2012,.7906,.6377,79.11150000000001
20jun2012,.7918,.6373,78.9862
21jun2012,.7881,.6359,79.1182
22jun2012,.791,.6382,79.8514
23jun2012,.7967,.6411,80.3496
24jun2012,.7959000000000001,.6418,80.477
